experiment,language,qid,query_en,query_used,expanded_query,stage,rank,doc_id,retrieval_score,cross_encoder_score
baseline,english,q20130,chmod python windows to remove file,chmod python windows to remove file,,retrieval_only,6,d20130,0.8703826665878296,
baseline,english,q20130,chmod python windows to remove file,chmod python windows to remove file,,retrieval_only,7,d1097,0.8697197437286377,
baseline,english,q20130,chmod python windows to remove file,chmod python windows to remove file,,retrieval_only,8,d3103,0.8685787916183472,
baseline,english,q20130,chmod python windows to remove file,chmod python windows to remove file,,retrieval_only,9,d5477,0.8685787916183472,
baseline,english,q20130,chmod python windows to remove file,chmod python windows to remove file,,retrieval_only,10,d8095,0.8685787916183472,
baseline,english,q20131,add suffixes on concat python,add suffixes on concat python,,retrieval_only,1,d8305,0.8897640705108643,
baseline,english,q20131,add suffixes on concat python,add suffixes on concat python,,retrieval_only,2,d20131,0.8897640705108643,
baseline,english,q20131,add suffixes on concat python,add suffixes on concat python,,retrieval_only,3,d14555,0.8897640705108643,
baseline,english,q20131,add suffixes on concat python,add suffixes on concat python,,retrieval_only,4,d9193,0.8897640705108643,
baseline,english,q20131,add suffixes on concat python,add suffixes on concat python,,retrieval_only,5,d9397,0.8897640705108643,
baseline,english,q20131,add suffixes on concat python,add suffixes on concat python,,retrieval_only,6,d2931,0.8897640705108643,
baseline,english,q20131,add suffixes on concat python,add suffixes on concat python,,retrieval_only,7,d20262,0.8897640705108643,
baseline,english,q20131,add suffixes on concat python,add suffixes on concat python,,retrieval_only,8,d13839,0.8897640705108643,
baseline,english,q20131,add suffixes on concat python,add suffixes on concat python,,retrieval_only,9,d12767,0.8758903741836548,
baseline,english,q20131,add suffixes on concat python,add suffixes on concat python,,retrieval_only,10,d12093,0.8679605722427368,
baseline,english,q20132,how to check python object iterable,how to check python object iterable,,retrieval_only,1,d8132,0.9156312942504883,
baseline,english,q20132,how to check python object iterable,how to check python object iterable,,retrieval_only,2,d12157,0.9156312942504883,
baseline,english,q20132,how to check python object iterable,how to check python object iterable,,retrieval_only,3,d12694,0.8924540877342224,
baseline,english,q20132,how to check python object iterable,how to check python object iterable,,retrieval_only,4,d3807,0.8924540877342224,
baseline,english,q20132,how to check python object iterable,how to check python object iterable,,retrieval_only,5,d11890,0.8924540877342224,
baseline,english,q20132,how to check python object iterable,how to check python object iterable,,retrieval_only,6,d12337,0.8924540877342224,
baseline,english,q20132,how to check python object iterable,how to check python object iterable,,retrieval_only,7,d15415,0.8924540877342224,
baseline,english,q20132,how to check python object iterable,how to check python object iterable,,retrieval_only,8,d20413,0.8924540877342224,
baseline,english,q20132,how to check python object iterable,how to check python object iterable,,retrieval_only,9,d4163,0.8865368962287903,
baseline,english,q20132,how to check python object iterable,how to check python object iterable,,retrieval_only,10,d4534,0.8865368962287903,
baseline,english,q20133,python 3 tkinter open file dialog,python 3 tkinter open file dialog,,retrieval_only,1,d14094,0.8905779123306274,
baseline,english,q20133,python 3 tkinter open file dialog,python 3 tkinter open file dialog,,retrieval_only,2,d8489,0.8905779123306274,
baseline,english,q20133,python 3 tkinter open file dialog,python 3 tkinter open file dialog,,retrieval_only,3,d20133,0.8905779123306274,
baseline,english,q20133,python 3 tkinter open file dialog,python 3 tkinter open file dialog,,retrieval_only,4,d11939,0.8905779123306274,
baseline,english,q20133,python 3 tkinter open file dialog,python 3 tkinter open file dialog,,retrieval_only,5,d10520,0.8905779123306274,
baseline,english,q20133,python 3 tkinter open file dialog,python 3 tkinter open file dialog,,retrieval_only,6,d15965,0.8905779123306274,
baseline,english,q20133,python 3 tkinter open file dialog,python 3 tkinter open file dialog,,retrieval_only,7,d13914,0.8905779123306274,
baseline,english,q20133,python 3 tkinter open file dialog,python 3 tkinter open file dialog,,retrieval_only,8,d6763,0.8790524005889893,
baseline,english,q20133,python 3 tkinter open file dialog,python 3 tkinter open file dialog,,retrieval_only,9,d7691,0.8661733865737915,
baseline,english,q20133,python 3 tkinter open file dialog,python 3 tkinter open file dialog,,retrieval_only,10,d6320,0.862572193145752,
baseline,english,q20134,how to indent self python,how to indent self python,,retrieval_only,1,d12693,0.8983694314956665,
baseline,english,q20134,how to indent self python,how to indent self python,,retrieval_only,2,d12668,0.8983694314956665,
baseline,english,q20134,how to indent self python,how to indent self python,,retrieval_only,3,d11103,0.8983694314956665,
baseline,english,q20134,how to indent self python,how to indent self python,,retrieval_only,4,d4812,0.8983694314956665,
baseline,english,q20134,how to indent self python,how to indent self python,,retrieval_only,5,d4275,0.8983694314956665,
baseline,english,q20134,how to indent self python,how to indent self python,,retrieval_only,6,d9126,0.8983694314956665,
baseline,english,q20134,how to indent self python,how to indent self python,,retrieval_only,7,d9507,0.8818835616111755,
baseline,english,q20134,how to indent self python,how to indent self python,,retrieval_only,8,d18276,0.8793166875839233,
baseline,english,q20134,how to indent self python,how to indent self python,,retrieval_only,9,d19339,0.8793166875839233,
baseline,english,q20134,how to indent self python,how to indent self python,,retrieval_only,10,d17717,0.8793166875839233,
baseline,english,q20135,tracking centroid of an object python,tracking centroid of an object python,,retrieval_only,1,d6939,0.8711735010147095,
baseline,english,q20135,tracking centroid of an object python,tracking centroid of an object python,,retrieval_only,2,d10629,0.8701272010803223,
baseline,english,q20135,tracking centroid of an object python,tracking centroid of an object python,,retrieval_only,3,d20135,0.8696123361587524,
baseline,english,q20135,tracking centroid of an object python,tracking centroid of an object python,,retrieval_only,4,d19140,0.8537282943725586,
baseline,english,q20135,tracking centroid of an object python,tracking centroid of an object python,,retrieval_only,5,d9432,0.8481868505477905,
baseline,english,q20135,tracking centroid of an object python,tracking centroid of an object python,,retrieval_only,6,d11058,0.8481868505477905,
baseline,english,q20135,tracking centroid of an object python,tracking centroid of an object python,,retrieval_only,7,d4922,0.8481868505477905,
baseline,english,q20135,tracking centroid of an object python,tracking centroid of an object python,,retrieval_only,8,d13453,0.8481868505477905,
baseline,english,q20135,tracking centroid of an object python,tracking centroid of an object python,,retrieval_only,9,d9430,0.8481868505477905,
baseline,english,q20135,tracking centroid of an object python,tracking centroid of an object python,,retrieval_only,10,d4673,0.8481868505477905,
baseline,english,q20136,python3 ctypes return float array,python3 ctypes return float array,,retrieval_only,1,d10557,0.9027624726295471,
baseline,english,q20136,python3 ctypes return float array,python3 ctypes return float array,,retrieval_only,2,d87,0.9027624726295471,
baseline,english,q20136,python3 ctypes return float array,python3 ctypes return float array,,retrieval_only,3,d2156,0.9027624130249023,
baseline,english,q20136,python3 ctypes return float array,python3 ctypes return float array,,retrieval_only,4,d4345,0.9027624130249023,
baseline,english,q20136,python3 ctypes return float array,python3 ctypes return float array,,retrieval_only,5,d20136,0.9027624130249023,
baseline,english,q20136,python3 ctypes return float array,python3 ctypes return float array,,retrieval_only,6,d15474,0.9027624130249023,
baseline,english,q20136,python3 ctypes return float array,python3 ctypes return float array,,retrieval_only,7,d14518,0.9027624130249023,
baseline,english,q20136,python3 ctypes return float array,python3 ctypes return float array,,retrieval_only,8,d10680,0.8870282173156738,
